,customer_id,time_duration,event_day_2020/10/27,event_day_2020/10/28,event_day_2020/10/29,event_day_2020/10/30,event_day_2020/10/31,event_day_2020/11/1,gender_woman,age_10's,age_20's,age_30's,age_40's,age_50's,age_60's,age_Over70's,area1_max_time_duration,area2_max_time_duration,area3_max_time_duration,area4_max_time_duration,area5_max_time_duration,buy_flag
2584,20201031-060070,38.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38.0,0.0,0.0,0.0,0.0,1
2585,20201031-060074,28.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,11.0,2.6,0.0,0.0,0.0,1
2586,20201031-060084,10.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.6,0.0,0.0,0.0,0.0,1
2587,20201031-060093,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,3.0,0.0,2.8,1
2588,20201031-060094,14.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,6.6,0.0,0.0,0.0,1
2589,20201031-060100,37.4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,37.4,0.0,0.0,0.0,0.0,1
2590,20201031-060101,43.8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,29.6,0.0,0.0,0.0,0.0,0
2591,20201031-060102,33.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,26.4,0.0,0.0,1
2592,20201031-060111,46.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,8.2,15.4,1
2593,20201031-060116,22.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,17.8,0.0,0.0,1
2594,20201031-060121,35.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19.8,0.0,0.0,0.0,0.0,1
2595,20201031-060123,60.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33.2,23.2,0.0,0.0,0.0,1
2596,20201031-060128,46.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,20.2,13.2,0.0,0
2597,20201031-060130,42.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.6,0.0,0.0,0.0,0.0,0
2598,20201031-060131,38.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,31.0,0.0,0.0,1
2599,20201031-060137,18.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,0.0,0.0,0.0,0.0,1
2600,20201031-060143,35.6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,10.2,0.0,0.0,1
2601,20201031-060144,151.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,130.6,9.6,0.0,1
2602,20201031-060148,9.8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.8,0.0,0.0,0.0,0.0,1
2603,20201031-060150,27.2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,27.2,0.0,0.0,0.0,0.0,1
2604,20201031-060155,42.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,11.2,34.4,0.0,1
2605,20201031-060156,54.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,24.6,1
2606,20201031-060159,11.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11.0,0.0,0.0,0.0,0.0,1
2607,20201031-060160,16.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,10.0,0.0,0.0,1
2608,20201031-060161,63.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.0,0.0,0.0,0.0,0.0,1
2609,20201031-060162,20.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.0,1.6,0.0,0.0,0.0,1
2610,20201031-060163,28.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,17.8,1
2611,20201031-060164,49.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,32.6,0.0,0.0,0.0,0.0,1
2612,20201031-060175,9.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1.6,0.0,0.0,0.0,1
2613,20201031-060176,7.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,6.6,1
2614,20201031-060178,18.2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3.4,0.0,9.4,0.0,0.0,1
2615,20201031-060179,47.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,41.8,0.0,1
2616,20201031-060186,42.8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,34.8,0.0,0.0,0.0,0.0,1
2617,20201031-060188,46.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,21.2,0.0,0.0,0.0,1
2618,20201031-060195,153.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,22.6,76.0,6.8,36.4,0.0,0
2619,20201031-060196,153.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21.8,0.0,83.0,39.6,0.0,1
2620,20201031-070003,44.6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5.2,0.0,24.8,0.0,0.0,1
2621,20201031-070006,8.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.6,0.0,0.0,0.0,0.0,1
2622,20201031-070011,49.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,27.2,1
2623,20201031-070012,26.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,21.0,0.0,0.0,0
2624,20201031-070018,102.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,15.2,36.8,22.8,7.8,1
2625,20201031-070019,97.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,39.4,17.6,24.2,0.0,0.0,1
2626,20201031-070020,97.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,75.4,0.0,0.0,0.0,1
2627,20201031-070022,107.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13.8,19.0,47.6,0.0,0.0,1
2628,20201031-070024,118.2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,100.8,0.0,0.0,0.0,0.0,1
2629,20201031-070025,118.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38.4,33.4,0.0,0.0,0.0,1
2630,20201031-070030,19.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,7.6,0.0,0.0,0.0,1
2631,20201031-070031,22.4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,11.6,0
2632,20201031-070032,38.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,10.6,10.6,8.8,1
2633,20201031-070036,24.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.6,0.0,0.0,0.0,0.0,1
2634,20201031-070038,77.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,31.0,0.0,0.0,1
2635,20201031-070039,8.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.4,0.0,0.0,0.0,0.0,1
2636,20201031-070041,15.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,9.8,5.2,0.0,1
2637,20201031-070043,14.6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4.0,0.0,0.0,3.0,3.2,1
2638,20201031-070045,6.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,5.2,1
2639,20201031-070046,47.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19.2,0.0,11.2,0.0,0.0,1
2640,20201031-070047,95.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40.2,5.4,9.8,4.6,0.0,1
2641,20201031-070051,65.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21.4,0.0,14.8,10.4,0.0,1
2642,20201031-070055,11.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.8,0.0,0.0,0.0,1
2643,20201031-070073,28.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,21.0,0.0,0.0,1
2644,20201031-070079,33.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,23.4,0.0,6.0,1
2645,20201031-070085,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,15.2,1
2646,20201031-070091,61.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.2,40.0,0.0,0.0,0.0,1
2647,20201031-070096,31.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,7.0,7.2,5.0,1
2648,20201031-070099,44.4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,12.6,12.0,0.0,0.0,1
2649,20201031-070101,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,0.0,0.0,1
2650,20201031-070103,60.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,4.2,19.8,0.0,0.0,1
2651,20201031-070114,34.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3.8,11.8,5.0,0.0,5.4,1
2652,20201031-070116,8.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,2.4,0.0,0.0,1
2653,20201031-070118,33.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.4,15.2,0.0,0.0,0.0,1
2654,20201031-070119,73.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44.8,0.0,14.8,0.0,0.0,1
2655,20201031-070125,17.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8.4,1
2656,20201031-070131,33.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,30.2,1
2657,20201031-070132,29.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24.8,1
2658,20201031-070137,29.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.2,0.0,0.0,0.0,0.0,1
2659,20201031-070138,43.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,43.2,0.0,0.0,0.0,0.0,1
2660,20201031-070142,13.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.2,0.0,0.0,0.0,0.0,1
2661,20201031-070143,12.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,6.4,0.0,0.0,1
2662,20201031-070152,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,4.2,1
2663,20201031-070155,69.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.8,32.6,0.0,5.6,1
2664,20201031-070159,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,7.0,8.0,0.0,1
2665,20201031-070164,71.4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,19.2,0.0,0.0,0.0,0.0,1
2666,20201031-070166,39.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.4,15.0,0.0,15.4,0
2667,20201031-070167,18.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.4,0.0,0.0,0.0,0.0,1
2668,20201031-070171,24.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,4.2,5.4,5.6,0.0,1
2669,20201031-070174,107.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,41.0,48.0,14.0,0.0,1
2670,20201031-070175,106.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,46.0,8.2,38.0,1
2671,20201031-070176,90.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.6,4.8,0.0,4.6,0.0,1
2672,20201031-070179,24.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,8.6,0.0,0.0,0.0,1
2673,20201031-070182,21.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,13.4,0.0,0.0,1
2674,20201031-070183,44.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,27.2,0.0,0.0,0.0,0.0,1
2675,20201031-070185,74.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,66.4,1
2676,20201031-070188,45.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25.8,0.0,0.0,0.0,6.8,1
2677,20201031-070189,68.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4.0,0.0,8.4,11.2,0.0,1
2678,20201031-070190,86.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,14.2,50.6,0.0,1
2679,20201031-070193,9.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.6,0.0,0.0,0.0,0.0,1
2680,20201031-070194,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.6,0.0,0.0,0.0,0.0,1
2681,20201031-070197,22.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,15.2,0.0,0.0,1
2682,20201031-070199,51.8,0,0,0,0,1,0,1,0,0,1,0,0,0,0,18.4,0.0,0.0,0.0,10.8,1
2683,20201031-070200,52.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,51.0,1
2684,20201031-070201,22.6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,15.8,0.0,0.0,0
2685,20201031-070202,30.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,25.2,0.0,0.0,0
2686,20201031-070211,37.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,31.4,0.0,0.0,1
2687,20201031-070212,26.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20.6,0.0,0.0,0.0,0.0,1
2688,20201031-070217,57.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,24.6,6.6,18.8,1
2689,20201031-070218,49.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,9.0,13.0,9.8,12.4,0
2690,20201031-070221,16.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,4.8,0.0,0.0,0.0,1
2691,20201031-080011,77.4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,68.6,0.0,0.0,1
2692,20201031-080021,16.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12.0,11.6,0.0,0.0,0.0,1
2693,20201031-080026,29.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,20.6,0.0,0.0,1
2694,20201031-080033,119.6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,105.0,0.0,0.0,0.0,1
2695,20201031-080034,41.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,39.0,1
2696,20201031-080036,42.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,24.0,0.0,0.0,0.0,0.0,0
2697,20201031-080040,47.2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,27.8,0.0,0.0,1
2698,20201031-080041,47.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,15.2,0.0,0.0,1
2699,20201031-080043,29.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.0,20.0,0.0,0.0,1
2700,20201031-080055,8.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0
2701,20201031-080056,29.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,22.8,0.0,0.0,1
2702,20201031-080061,27.8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,12.6,6.6,0.0,1
2703,20201031-080068,28.8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1
2704,20201031-080071,23.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,15.6,1
2705,20201031-080072,17.2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8.0,0.0,0.0,0.0,0.0,1
2706,20201031-080077,42.4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,15.4,0.0,0.0,13.2,1
2707,20201031-080085,21.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,13.0,0.0,0.0,1
2708,20201031-080088,92.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.8,12.4,17.8,16.4,17.6,1
2709,20201031-080090,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1
2710,20201031-080092,175.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,10.8,27.2,0.0,0.0,1
2711,20201031-080097,22.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.0,0.0,0.0,0.0,0.0,1
2712,20201031-080098,74.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,66.2,0.0,0.0,1
2713,20201031-080104,51.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,26.0,0.0,17.6,1
2714,20201031-080108,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.8,0.0,0.0,0.0,1
2715,20201031-080109,12.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.8,0.0,0.0,0.0,0.0,1
2716,20201031-080110,16.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,5.6,0.0,0.0,0.0,1
2717,20201031-080111,55.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,5.2,22.6,0.0,1
2718,20201031-080114,22.2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,13.6,0.0,0.0,1
2719,20201031-080115,177.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,11.4,0.0,0.0,1
2720,20201031-080116,13.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,12.6,1
2721,20201031-080118,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15.0,0.0,0.0,0.0,0.0,1
2722,20201031-080120,30.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,15.4,0.0,0.0,0.0,0.0,1
2723,20201031-080122,16.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9.2,0.0,0.0,0.0,0.0,1
2724,20201031-080124,16.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,14.4,1
2725,20201031-080126,26.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.4,0.0,7.2,0.0,0.0,1
2726,20201031-080130,84.4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4.4,0.0,11.0,9.6,0.0,1
2727,20201031-080141,8.8,0,0,0,0,1,0,1,0,0,1,0,0,0,0,8.6,0.0,0.0,0.0,0.0,0
2728,20201031-080145,122.6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,84.0,15.0,17.4,0.0,0.0,1
2729,20201031-080146,122.2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,84.6,0.0,29.8,0.0,0.0,1
2730,20201031-080150,23.2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,14.8,0.0,0.0,1
2731,20201031-080156,9.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,8.6,1
2732,20201031-080159,118.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,22.4,0.0,26.4,1
2733,20201031-080160,82.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,21.2,24.2,18.8,0
2734,20201031-080164,86.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,59.6,0.0,0.0,1
2735,20201031-080167,100.6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,29.0,18.4,7.8,0.0,1
2736,20201031-080168,97.4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,17.0,28.0,33.4,0.0,0.0,1
2737,20201031-080172,79.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.4,40.4,0.0,0.0,13.6,1
2738,20201031-080178,9.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.2,0.0,0.0,0.0,0.0,1
2739,20201031-080179,7.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,3.4,0.0,0.0,1
2740,20201031-080183,14.8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,14.6,0.0,0.0,0.0,0.0,1
2741,20201031-080185,8.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1.2,0.0,0.0,0.0,1
2742,20201031-080187,20.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11.6,0.0,0.0,0.0,0.0,1
2743,20201031-080194,14.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.2,0.0,0.0,0.0,0.0,1
2744,20201031-080196,14.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3.6,1
2745,20201031-080199,104.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,56.0,11.6,8.4,0.0,10.4,1
2746,20201031-080204,32.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,24.0,0.0,0.0,0.0,0.0,1
2747,20201031-080214,51.2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,31.4,10.8,0.0,0.0,0.0,0
2748,20201031-080223,11.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,10.4,1
2749,20201031-080224,11.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,6.4,0.0,0.0,1
2750,20201101-010002,21.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.2,0.0,0.0,0.0,0.0,1
2751,20201101-010006,10.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,9.2,1
2752,20201101-010007,28.6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6.4,0.0,0.0,0.0,0.0,0
2753,20201101-010009,22.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.8,0.0,0.0,0.0,0.0,1
2754,20201101-010011,12.2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,6.8,0.0,1
2755,20201101-010012,34.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.8,4.4,0.0,10.2,0.0,1
2756,20201101-010013,17.2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4.0,1
2757,20201101-010014,27.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,18.2,0.0,0.0,0.0,1
2758,20201101-010017,20.4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,1
2759,20201101-010020,7.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4.2,0.0,1
2760,20201101-010023,58.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,38.6,0.0,0.0,0.0,0.0,1
2761,20201101-010031,31.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,11.2,0.0,0.0,1
2762,20201101-010032,32.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,9.4,0.0,0.0,1
2763,20201101-010035,22.4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,12.8,0.0,0.0,0.0,0.0,1
2764,20201101-010036,29.2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.6,1
2765,20201101-010038,51.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,37.6,0.0,0.0,0.0,0.0,1
2766,20201101-010040,166.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,14.4,11.0,0.0,0.0,1
2767,20201101-010041,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,5.4,1
2768,20201101-010042,16.6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,10.4,0.0,0.0,0.0,0.0,1
2769,20201101-010048,53.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18.6,8.8,0.0,0.0,0.0,1
2770,20201101-010049,49.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.2,18.6,0.0,0.0,0.0,1
2771,20201101-010050,4.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,4.0,1
2772,20201101-010053,197.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,71.0,0.0,0.0,0.0,0.0,1
2773,20201101-010055,32.4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,15.0,0.0,6.0,0.0,0.0,1
2774,20201101-010056,15.4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,7.2,0.0,0.0,0.0,0.0,1
2775,20201101-010058,35.6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,33.8,1
2776,20201101-010060,32.6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,10.0,0.0,0.0,0.0,0.0,1
2777,20201101-010063,50.8,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.0,15.2,0.0,22.0,0.0,1
2778,20201101-010066,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3.6,1
2779,20201101-010068,16.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16.0,0.0,0.0,0.0,0.0,1
2780,20201101-010069,89.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,81.8,0.0,0.0,0.0,0.0,1
2781,20201101-010071,49.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32.0,15.6,0.0,0.0,0.0,1
2782,20201101-010076,55.6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,31.6,0.0,18.8,0.0,0.0,1
2783,20201101-020002,3.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.8,0.0,0.0,0.0,0.0,1
2784,20201101-020004,15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.0,0.0,0.0,0.0,0.0,1
2785,20201101-020012,12.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,4.4,1
2786,20201101-020015,21.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.2,0.0,0.0,0.0,0.0,1
2787,20201101-020016,60.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,60.0,0.0,0.0,0.0,0.0,1
2788,20201101-020017,19.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,18.0,1
2789,20201101-020028,95.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,31.0,0.0,51.8,1
2790,20201101-020031,141.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.4,0.0,25.6,6.2,41.6,1
2791,20201101-020035,29.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.4,0.0,11.8,0.0,0.0,1
2792,20201101-020050,23.2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0.0,15.6,0.0,0.0,1
2793,20201101-020057,42.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33.6,0.0,0.0,0.0,0.0,1
2794,20201101-020059,26.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13.0,0.0,0.0,0.0,0.0,1
2795,20201101-020065,22.4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15.2,2.6,0.0,0.0,0.0,0
2796,20201101-020075,30.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23.2,0.0,0.0,0.0,0.0,1
2797,20201101-020089,10.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,6.2,0.0,0.0,1
2798,20201101-020094,57.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,14.8,0.0,0.0,0.0,1
2799,20201101-020098,137.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,49.2,0.0,26.8,37.6,0.0,1
